Num  Name,Epoch,q,e,i,w,Node,Tp,Ref,
175P/Hergenrother,55448,2.01870222,0.42161854,6.09683,51.05823,126.49572,20130526.71,JPL,57
177P/Barnard,53542,1.10731966,0.95450111,31.17929,60.34965,272.18615,20060828.69,JPL,27
178P/Hug-Bell,54916,1.94279332,0.47153817,10.96352,296.76186,103.63357,20060706.73,JPL,35
179P/Jedicke,53314,4.08177017,0.30734108,19.88556,295.7054,115.88042,20071204.69,JPL,24
180P/NEAT,57060,2.48839413,0.35510952,16.87811,94.94791,84.62337,20151213.09,JPL,44
181P/Shoemaker-Levy 6,56908,1.12359304,0.70732283,16.98118,333.79885,37.67946,20140610.33,JPL,16
182P/LONEOS,53241,0.97802246,0.66634233,16.9093,51.43384,75.10006,20070205.83,JPL,61
183P/Korlevic-Juric,54627,3.89398822,0.13577231,18.73096,161.67394,5.84192,20080509.09,JPL,44
184P/Lovas 2,55347,1.3934493,0.6047575,1.55015,77.67689,278.06223,20130727.54,JPL,34
185P/Petriew,54200,0.93760043,0.69813794,13.97459,181.92255,214.10166,20070224.58,JPL,44
186P/Garradd,54663,4.26356451,0.11885989,28.84667,278.84431,327.84012,20080321.25,JPL,45
187P/LINEAR,54268,3.69402926,0.1701838,13.7324,131.83469,112.00223,20081005.58,JPL,30
188P/LINEAR-Mueller,57800,2.56513581,0.41482624,10.51135,26.77093,358.98147,20170217.04,JPL,K172/3
189P/NEAT,54742,1.17377539,0.59766698,20.40139,15.30161,282.19946,20070725.94,JPL,60
190P/Mueller,54437,2.03192223,0.52077579,2.18986,49.74162,336.11339,20070708.21,JPL,39
191P/McNaught,54758,2.04768375,0.42031564,8.76123,274.17144,106.52698,20070913.15,JPL,52
192P/Shoemaker-Levy 1,53690,1.5264359,0.77212629,24.38729,310.83218,51.72675,20071219.29,JPL,19
193P/LINEAR-NEAT,56978,2.16623053,0.39433258,10.68703,8.45377,335.19439,20141124.72,JPL,30
194P/LINEAR,57520,1.69771356,0.57558084,11.13801,130.71146,351.99377,20160302.44,JPL,73
195P/Hill,54494,4.43822069,0.3150478,36.36748,249.65357,243.26112,20090121.43,JPL,37
196P/Tichy,53074,2.15048673,0.43131348,19.37779,11.59883,24.36812,20001003.34,JPL,26
197P/LINEAR,56717,1.06139339,0.62966024,25.54273,188.7289,66.38825,20130324.83,JPL,46
198P/ODAS,52497,1.97815265,0.44791594,1.3494,69.03821,358.77031,20050502.79,JPL,30
199P/Shoemaker 4,54353,2.93614267,0.50692844,24.76767,191.93934,92.94704,20090410.04,JPL,42
200P/Larsen,53954,3.27985768,0.33339265,12.12229,133.25176,234.83385,20080823.18,JPL,37
201P/LONEOS,57164,1.33918797,0.61286952,7.03334,25.06738,35.2352,20150114.62,JPL,39
202P/Scotti,54040,2.52653475,0.33030125,2.18542,255.64836,194.58695,20090207.5,JPL,75
203P/Korlevic,54815,3.1823963,0.31465351,2.97603,154.54542,290.56086,20100208.24,JPL,105
204P/LINEAR-NEAT,57380,1.92959927,0.47214088,6.58868,355.08746,109.06968,20151211.61,JPL,47
205P/Giacobini,57375,1.53662041,0.56696122,15.28591,154.22117,179.61674,20150513.94,JPL,8
205P/Giacobini-A,54766,1.52645,0.56871433,15.30463,154.21945,179.62992,20080910.04,JPL,7
205P/Giacobini-B,54735,1.53021304,0.57532791,15.40528,154.0794,179.50733,20080909.76,JPL,3
205P/Giacobini-C,54679,1.5266815,0.56873026,15.30854,154.27177,179.62706,20080910.25,JPL,1
206P/Barnard-Boattini,51606,0.97881213,0.68864209,31.97415,179.57495,205.26032,19970626.81,JPL,12
207P/NEAT,53977,0.94374297,0.75703152,10.15005,271.20381,200.67272,20081106.38,JPL,66
208P/McMillan,55395,2.52755218,0.37440352,4.41403,310.63768,36.40038,20080513.6,JPL,23
209P/LINEAR,55735,0.90098697,0.69256369,19.48032,150.52958,65.39386,20090417.53,JPL,132
210P/Christensen,54175,0.54451161,0.82948783,10.17716,345.47982,93.88482,20081220.68,JPL,43
211P/Hill,55995,2.3569055,0.338382,18.87908,4.26243,117.26693,20090507.84,JPL,39
212P/NEAT,54736,1.65444899,0.57884658,22.39796,15.0514,98.92885,20081203.27,JPL,14
213P/Van Ness,56257,2.11865312,0.38178726,10.25833,3.70645,312.31248,20110617.07,JPL,K172/5
213P/Van Ness-B,55791,2.12272853,0.3797273,10.24005,3.3415,312.67067,20110616.43,JPL,11
214P/LINEAR,52790,1.83983589,0.48955207,15.22602,190.15894,348.30737,20020301.05,JPL,17
215P/NEAT,54614,3.21592748,0.20064215,12.78922,222.21299,75.453,20100607.01,JPL,47
216P/LINEAR,53087,2.15392021,0.44535234,9.04323,151.64596,359.91118,20010212.96,JPL,33
217P/LINEAR,55210,1.22401206,0.68955609,12.88155,246.74779,125.62089,20090908.97,JPL,124
218P/LINEAR,55381,1.70122964,0.49093279,18.16439,10.75259,226.64421,20090622.52,JPL,38
219P/LINEAR,55399,2.36411268,0.35306471,11.52445,107.72688,231.02967,20100305.54,JPL,76
220P/McNaught,55264,1.54858486,0.50262452,8.13265,180.74928,150.11731,20091215.41,JPL,41
221P/LINEAR,55565,1.78106474,0.48739887,11.42811,39.56718,229.98518,20090124.52,JPL,62
222P/LINEAR,54553,0.78076149,0.7267694,5.14614,345.42489,7.13238,20090901.2,JPL,31
223P/Skiff,54283,2.41042697,0.41755971,27.04953,38.31633,346.9459,20100816.38,JPL,54
224P/LINEAR-NEAT,53299,1.88187988,0.43695165,14.73039,9.28794,43.51511,20030917.1,JPL,12
225P/LINEAR,57800,1.32451382,0.63752798,21.33499,3.92032,14.18217,20160816.95,JPL,45
226P/Pigott-LINEAR-Kowalski,57800,1.77635298,0.52882409,44.00425,341.12146,54.00682,20160905.13,JPL,K163/7
227P/Catalina-LINEAR,54874,1.79550623,0.49961271,6.52414,90.12995,49.88956,20100903.84,JPL,22
228P/LINEAR,54516,3.42854949,0.17625959,7.91792,115.15774,31.06766,20110826.41,JPL,56
229P/Gibbs,55991,2.44401114,0.37777598,26.09832,224.19112,157.98411,20090804.58,JPL,25
230P/LINEAR,56435,1.48447581,0.56348219,14.65176,308.889,112.40407,20151117.71,JPL,50
231P/LINEAR-NEAT,56364,3.03121462,0.24699158,12.32786,42.3876,133.07066,20110516.33,JPL,36
232P/Hill,55070,2.98319496,0.33452,14.63498,53.42486,56.14551,20091001.52,JPL,26
233P/La Sagra,54708,1.79497765,0.40902726,11.27643,26.91664,75.05137,20100312.35,JPL,7
234P/LINEAR,54641,2.85995975,0.25126742,11.51343,358.45757,179.74424,20091224.03,JPL,19
235P/LINEAR,53820,2.74136121,0.3147628,8.89655,333.94064,204.51654,20100321.19,JPL,11
236P/LINEAR,55851,1.83153465,0.50869914,16.33436,119.32668,245.66327,20100908.74,JPL,43
237P/LINEAR,56511,1.97656364,0.43803884,15.34453,20.5266,249.65837,20161005.41,JPL,33
238P/Read,54616,2.36138001,0.25319695,1.26616,325.62415,51.6275,20110312.35,JPL,17
239P/LINEAR,53176,1.64435335,0.63165484,11.31875,220.36129,256.12465,20000217.18,JPL,14
240P/NEAT,56046,2.12488344,0.45020419,23.52213,352.02476,74.96052,20101004.49,JPL,K182/3
241P/LINEAR,54642,1.86158865,0.61887157,20.74245,111.47311,306.23772,20100716.36,JPL,43
242P/Spahr,55396,3.87080988,0.31413317,32.12854,250.63656,181.13204,20120411.8,JPL,86
243P/NEAT,53241,2.45755371,0.35857162,7.63808,284.23493,87.77135,20030907.31,JPL,42
244P/Scotti,55188,3.9368473,0.20421314,2.26763,90.31568,354.33288,20120105.26,JPL,126
245P/WISE,54416,2.14116072,0.46628921,21.0855,316.30262,318.52786,20100204.23,JPL,12
246P/NEAT,54769,2.86966905,0.28628367,15.98482,176.41988,78.82104,20050105.18,JPL,176
247P/LINEAR,54711,1.50449973,0.62342223,13.72815,44.33957,56.64081,20110105.63,JPL,18
248P/Gibbs,55427,2.1467402,0.64116122,6.3678,209.91275,207.78823,20110208.71,JPL,17
249P/LINEAR,57800,0.49880626,0.81946286,8.39492,65.60613,239.1681,20151126.69,JPL,24
250P/Larson,55543,2.21402938,0.40661086,13.2931,44.89105,73.7556,20101114.36,JPL,20
251P/LINEAR,53813,1.71153469,0.50978381,23.50978,30.87913,219.55442,20040618.82,JPL,32
252P/LINEAR,57519,0.99605761,0.67309672,10.42231,343.31102,190.9499,20160315.27,JPL,K161/1
253P/PANSTARRS,56364,2.03801645,0.4125584,4.94035,230.87272,146.89564,20111123.69,JPL,13
254P/McNaught,55046,3.21358152,0.31190699,32.56415,221.02338,130.09462,20101028.09,JPL,20
255P/Levy,56981,1.00817764,0.6681889,18.26659,179.69233,279.73004,20170502.72,JPL,37
256P/LINEAR,55458,2.6897721,0.41793754,27.64178,124.20078,81.44894,20130318.02,JPL,43
257P/Catalina,55531,2.12700743,0.43361739,20.24394,117.79363,207.87838,20130603.88,JPL,82
258P/PANSTARRS,55394,3.4792028,0.20880438,6.74624,25.82898,126.34483,20110319.12,JPL,6
259P/Garradd,55618,1.79593868,0.34152976,15.89854,256.59089,51.96969,20130125.25,JPL,13
260P/McNaught,55590,1.49817818,0.59350484,15.73694,15.61411,351.98117,20120912.44,JPL,72
261P/Larson,55280,2.18978132,0.38954338,6.32291,58.59549,298.53507,20120928.73,JPL,36
262P/McNaught-Russell,55913,1.28027658,0.81540288,29.07942,171.16902,218.01429,20121204.46,JPL,39
263P/Gibbs,54246,1.25130208,0.5869804,14.47118,26.31549,113.35086,20061228.77,JPL,15
264P/Larsen,53379,2.43729455,0.37377112,25.14769,346.57439,220.97232,20040313.19,JPL,13
265P/LINEAR,52926,1.50544967,0.64602509,14.6912,32.72047,344.71128,20030905.81,JPL,29
266P/Christensen,56981,2.32799336,0.34042465,3.42881,97.96764,5.02085,20130831.34,JPL,41
267P/LONEOS,54278,1.33775172,0.59334059,5.36857,96.8523,245.25152,20060902.91,JPL,19
268P/Bernardi,54255,2.35086614,0.48021891,15.67402,358.3054,129.15274,20050814.14,JPL,20
269P/Jedicke,55116,4.07755749,0.43461393,6.6117,223.91834,248.99721,20141126.21,JPL,77
270P/Gehrels,54692,3.59435717,0.46767092,2.85939,211.47353,225.67262,20130718.22,JPL,62
271P/van Houten-Lemmon,55714,4.2517253,0.38994229,6.85647,35.03834,9.59061,20130705.46,JPL,26
272P/NEAT,54882,2.43783579,0.45247598,18.27699,25.96318,111.858,20130309.65,JPL,26
273P/Pons-Gambart,56799,0.81043105,0.97509614,136.39897,20.18419,320.43107,20121219.56,JPL,9
274P/Tombaugh-Tenagra,56257,2.44183137,0.44046091,15.83787,38.45591,81.36248,20130223.33,JPL,26
275P/Hermann,53070,1.64903748,0.71393817,21.57064,173.13704,349.27033,19990219.93,JPL,20
276P/Vorobjov,56032,3.92264005,0.26891464,14.49768,206.12708,214.33827,20130118.89,JPL,15
277P/LINEAR,53919,1.91902467,0.50356549,16.72531,152.29876,276.37818,20051103.94,JPL,19
278P/McNaught,54561,2.08796432,0.43448973,6.68726,238.10434,15.51971,20060627.24,JPL,26
279P/La Sagra,55674,2.14879886,0.39861195,5.05475,5.96813,346.26488,20091010.44,JPL,21
280P/Larsen,54787,2.62543215,0.41809497,11.77968,104.83501,131.49634,20040510.92,JPL,33
281P/MOSS,55430,4.01806171,0.17359928,4.72109,26.01457,87.18682,20120509.65,JPL,9
283P/Spacewatch,55932,2.12743264,0.48562897,14.46397,21.93427,161.26607,20130406.94,JPL,6
284P/McNaught,55299,2.28252287,0.37831446,11.87432,202.75781,144.3642,20070818.18,JPL,56
285P/LINEAR,53807,1.71024561,0.62092792,24.49719,177.29607,186.4421,20031204.65,JPL,22
286P/Christensen,54216,2.36664257,0.4251626,17.04432,24.76483,284.06014,20050824.8,JPL,25
287P/Christensen,57800,3.05199875,0.26908557,16.30241,188.90321,139.04697,20141227.59,JPL,34
289P/Blanpain,57262,0.96065059,0.68462973,5.90028,9.8387,68.93135,20140828.17,JPL,5
290P/Jager,55321,2.15453606,0.64704096,19.068,180.91469,303.4828,20140314.78,JPL,88
291P/NEAT,54665,2.60487021,0.42864308,5.94711,175.95692,241.01277,20040325.3,JPL,56
292P/Li,54944,2.53509372,0.58677153,24.31601,318.84836,91.86055,20140206.42,JPL,54
293P/Spacewatch,55196,2.10963218,0.41934296,9.06834,41.4169,78.44809,20070208.69,JPL,22
294P/LINEAR,55173,1.29773465,0.59451593,19.0858,233.26952,315.44332,20080613.83,JPL,27
295P/LINEAR,54397,2.05900331,0.61478906,21.09729,73.37066,7.69851,20020110.4,JPL,7
296P/Garradd,55981,1.8323312,0.47662863,25.20205,350.03777,263.67302,20140301.66,JPL,31
297P/Beshore,54888,2.40887635,0.30859839,10.26349,131.82172,98.28544,20080321.03,JPL,34
298P/Christensen,54302,2.05071032,0.41242914,8.0217,95.6186,57.11739,20070305.27,JPL,15
299P/Catalina-PANSTARRS,56814,3.13966631,0.28198901,10.47989,323.49715,271.68181,20150223.23,JPL,33
300P/Catalina,56981,0.82597978,0.69346217,5.69147,222.74846,95.8066,20140529.88,JPL,9
301P/LINEAR-NEAT,52666,2.34630726,0.58741655,10.61824,189.39973,355.78356,20010130.68,JPL,4
302P/Lemmon-PANSTARRS,57042,3.30155124,0.22821867,6.0314,208.38851,121.78398,20160501.13,JPL,5
303P/NEAT,54849,2.48457243,0.51044168,7.06763,356.54013,348.21529,20141006.3,JPL,34
304P/Ory,55071,1.38227157,0.57378433,2.75513,329.59845,60.70315,20081019.04,JPL,54
305P/Skiff,55717,1.40399642,0.69613177,11.52036,144.89668,242.02092,20141119.15,JPL,39
306P/LINEAR,53391,1.24691853,0.59825949,8.36446,0.7688,341.4986,20030813.97,JPL,31
307P/LINEAR,56386,1.88871921,0.67473031,4.42485,222.11528,158.11923,20141220.1,JPL,19
308P/Lagerkvist-Carsenty,54038,4.25571537,0.36232775,4.84046,333.7412,63.14259,20150516.2,JPL,52
309P/LINEAR,55116,1.75070046,0.60668282,17.66241,50.7727,11.44132,20050928,JPL,40
310P/Hill,54608,2.39711605,0.42466311,13.17925,31.21279,9.04768,20061018.18,JPL,28
311P/PANSTARRS,56444,1.93640094,0.11528732,4.96847,144.20773,279.28924,20140415.75,JPL,23
312P/NEAT,54245,1.94936818,0.43438466,19.86283,207.14504,145.00198,20071123.87,JPL,10
313P/Gibbs,56243,2.3906734,0.24241415,10.96538,253.50239,106.50277,20140828.33,JPL,12
314P/Montani,55841,4.24930539,0.41592493,3.97659,213.40996,267.70261,20161007.94,JPL,42
315P/LONEOS,56149,2.43009814,0.51623617,17.90657,66.94287,69.59992,20161207.53,JPL,18
316P/LONEOS-Christensen,53826,3.60766417,0.16641633,9.88288,191.74918,246.93224,20061107.67,JPL,1
317P/WISE,56025,1.19376137,0.59248686,10.82247,330.27435,279.53037,20100709.72,JPL,15
318P/McNaught-Hartley,55984,2.44620703,0.67531292,17.89305,313.14759,35.75501,20151020.75,JPL,28
319P/Catalina-McNaught,56558,1.19698517,0.66499286,15.07421,203.68025,111.36656,20150701.92,JPL,33
320P/McNaught,55672,0.98536048,0.68244011,4.89357,0.66539,295.95593,20100221.08,JPL,29
321P/SOHO,53458,0.04692567,0.98066221,19.73631,172.4062,165.26915,20041207.82,JPL,3
322P/SOHO,57179,0.05365556,0.97867648,12.58924,49.04948,359.52449,20150904.06,JPL,10
323P/SOHO,54625,0.04769867,0.9817284,6.48526,355.07416,322.18227,20080531.33,JPL,7
324P/La Sagra,57262,2.61982331,0.15378445,21.41696,58.56916,270.65166,20151129.96,JPL,22
325P/Yang-Gao,55056,1.29612617,0.62096924,16.15827,346.95585,259.30369,20090521.76,JPL,25
326P/Hill,56125,2.77673956,0.31821121,2.47057,278.83764,99.82132,20151021.84,JPL,19
327P/Van Ness,54917,1.55123234,0.56400192,36.28205,185.02214,173.99915,20090321.72,JPL,22
328P/LONEOS-Tucker,54225,1.87989676,0.5519312,17.7113,30.32942,341.81257,20070511.24,JPL,7
329P/LINEAR-Catalina,56457,1.65993974,0.68010416,21.46695,342.31714,88.79188,20151205.29,JPL,12
330P/Catalina,55384,2.97181214,0.54900315,15.54256,186.75253,294.3275,20160902.55,JPL,50
331P/Gibbs,55961,2.87737399,0.04208658,9.73968,177.40178,216.85965,20100328.08,JPL,24
332P/Ikeya-Murakami,55520,1.57884325,0.48859089,9.37796,152.42958,3.81849,20101013.34,JPL,22
332P/Ikeya-Murakami-A,57600,1.57288868,0.49038772,9.38695,152.4414,3.78272,20160317.28,JPL,11
332P/Ikeya-Murakami-B,57600,1.57279176,0.48982477,9.3815,152.37502,3.79735,20160317.16,JPL,8
332P/Ikeya-Murakami-C,57600,1.57285088,0.49038396,9.38597,152.43262,3.78318,20160317.23,JPL,15
332P/Ikeya-Murakami-D,57600,1.57137577,0.49038022,9.37916,152.56601,3.75743,20160317.41,JPL,7
332P/Ikeya-Murakami-E,57424,1.57295674,0.49057539,9.38847,152.48213,3.77541,20160317.31,JPL,3
332P/Ikeya-Murakami-F,57600,1.58331751,0.49857797,9.51861,152.78353,3.50477,20160317.81,JPL,6
332P/Ikeya-Murakami-G,57600,1.55070084,0.49372035,9.2733,154.50195,3.63434,20160319.65,JPL,7
332P/Ikeya-Murakami-H,57600,1.57287186,0.4904601,9.38694,152.43311,3.78165,20160317.41,JPL,9
332P/Ikeya-Murakami-I,57439,1.57295248,0.48982096,9.38024,152.37168,3.79789,20160317.41,JPL,3
333P/LINEAR,57034,1.11542181,0.73590868,131.87946,26.14332,115.56257,20160403.94,JPL,34
334P/NEAT,54998,4.1875494,0.35436784,19.05665,81.29252,92.78548,20170524.61,JPL,41
335P/Gibbs,55190,1.6382232,0.54348813,7.27541,162.31197,330.89301,20090122.35,JPL,33
336P/McNaught,54677,2.63328947,0.4528616,18.56211,313.96467,299.23995,20060818.36,JPL,29
337P/WISE,57083,1.65292464,0.49776043,15.39918,160.68994,106.2154,20160712.62,JPL,13
338P/McNaught,56420,2.29594584,0.41128632,25.37481,4.65439,9.85383,20161121.59,JPL,44
339P/Gibbs,55329,1.32409376,0.63979134,5.74821,27.15413,172.77704,20090625.98,JPL,19
340P/Boattini,57800,3.06290855,0.2795012,2.07742,35.76742,291.76351,20161118.49,JPL,24
341P/Gibbs,55890,2.50810548,0.41536906,3.80012,312.4347,30.04743,20070706.67,JPL,21
342P/SOHO,57600,0.05294199,0.98260206,13.27479,58.70418,43.40094,20160701.64,JPL,5
343P/NEAT-LONEOS,56493,2.27647362,0.58420913,5.58368,137.57666,257.26779,20170127.1,JPL,30
344P/Read,55486,2.82566292,0.42186738,3.48272,140.36053,273.29955,20060110.43,JPL,27
345P/LINEAR,56626,3.15432104,0.21961415,2.72466,196.82439,154.54176,20160717,JPL,7
346P/Catalina,55706,2.22387549,0.50383779,22.16643,335.75038,102.56775,20070820.41,JPL,36
347P/PANSTARRS,57195,2.22351326,0.38429281,11.7456,98.48927,261.05404,20160911.52,JPL,6
348P/PANSTARRS,57132,2.21222002,0.30122521,17.58531,133.71078,313.7522,20160622,JPL,5
349P/Lemmon,57238,2.49572376,0.30051653,5.49872,256.27143,331.81497,20170827.91,JPL,8
350P/McNaught,55506,3.74858567,0.08719414,7.35593,150.26833,65.66563,20091105.77,JPL,17
351P/Wiegert-PANSTARRS,57042,3.12143772,0.29513276,12.78932,352.36524,283.50177,20151116.76,JPL,6
352P/Skiff,56012,2.51841216,0.6181839,21.07141,309.39145,28.13471,20170620.19,JPL,33
353P/McNaught,56091,2.20848284,0.46957305,28.4268,230.49635,121.60888,20090623.3,JPL,12
354P/LINEAR,56669,2.00355966,0.12497107,5.25593,132.74247,320.23521,20130522,JPL,27
355P/LINEAR-NEAT,55359,1.70751869,0.50787993,11.0441,336.43921,51.4504,20110424.71,JPL,29
356P/WISE,57717,2.68928016,0.35397294,9.63027,226.21943,160.8097,20171217.3,JPL,10
357P/Hill,54875,2.5117205,0.43518223,6.32628,1.26062,44.68383,20081223.96,JPL,21
358P/PANSTARRS,56309,2.41067915,0.23587789,11.05937,300.58649,85.77165,20120910.92,JPL,17
359P/LONEOS,56484,3.13049388,0.32328352,10.2676,200.38326,149.84227,20170821.07,JPL,7
360P/WISE,56835,1.86165593,0.49728013,24.08232,354.205,2.23722,20170819.2,JPL,14
361P/Spacewatch,57518,2.77829644,0.43794961,13.8824,219.3009,203.28565,20180702.74,JPL,8
363P/Lemmon,56405,1.50626192,0.55753965,3.97244,315.15822,169.98245,20111208.8,JPL,11
C/-146 P1,-732091,0.43,1,71,261,330,-1460628,SAO,_2008
C/-43 K1,-694504,0.22,1,110,17,170,-430525,SAO,_2008
C/240 V1,-590969,0.37,1,44,82,214,2401110,SAO,_2008
C/390 Q1,-536248,0.92,1,36,23,356,3900905,SAO,_2008
C/400 F1,-532788,0.21,1,32,47,38,4000225,SAO,_2008
C/418 M1,-525991,0.35,1,110,240,310,4181005,SAO,_2008
C/442 V1,-517154,1.53,1,106,178,271,4421215,SAO,_2008
C/539 W1,-481764,0.16,1,19,246,33,5391106,SAO,_2008
C/565 O1,-472381,0.83,1,121,79,180,5650715,SAO,_2008
C/568 O1,-471241,0.87,1,4,34.9,301.8,5680827.7,SAO,_2008
C/574 G1,-469206,0.73,1,54,342,155,5740325,SAO,_2008
C/770 K1,-397544,0.58,1,117,88,110.7,7700605.8,SAO,_2008
C/817 C1,-380472,1.1,1,120,202,315,8170303,SAO,_2008
C/868 B1,-361843,0.42,1,65,277,321,8680304,SAO,_2008
C/905 K1,-348276,0.2,1,140,50,70,9050426,SAO,_2008
C/962 B1,-327576,0.63,1,119,85,2,9611228,SAO,_2008
C/1014 C1,-308484,0.56,1,117,84,174,10140406,SAO,_2008
C/1018 P1,-306880,0.62,1,35,197,185,10180827,SAO,_2008
C/1080 P1,-284219,0.681,1,6.9,73.6,322.9,10800910.9,SAO,_2008
C/1092 A1,-280038,0.77,1,124,62,114,10920222,SAO,_2008
C/1097 T1,-277999,0.3,1,41,298,352,10970922,SAO,_2008
C/1110 K1,-273378,0.83,1,137,358,321,11100518,SAO,_2008
C/1132 T1,-265237,0.736,1,106.3,114.2,213.2,11320830.7,SAO,_2008
C/1147 A1,-259974,0.12,1,110,300,282,11470128,SAO,_2008
C/1230 X1,-229323,0.86,1,16,181,303.7,12301228.8,SAO,_2008
C/1240 B1,-226012,0.668,1,75.3,331.4,135.1,12400121.6,SAO,_2008
C/1245 D1,-224116,0.5,1,20,87,180,12450401,SAO,_2008
C/1264 N1,-217066,0.8249,1,16.4,159.71,151.04,12640720.29,SAO,_2008
C/1293 V1,-206374,0.78,1,30,313,89,12931028,SAO,_2008
C/1299 B1,-204393,0.3179,1,111,103.89,116.94,12990331.81,SAO,_2008
C/1304 C1,-202622,0.84,1,65,25,88.7,13040205.5,SAO,_2008
C/1304 Y1,-202273,0.65,1,99,56,106,13050119,SAO,_2008
C/1315 U1,-198352,1.65,1,125.3,27.3,176.3,13151015.1,SAO,_2008
C/1337 M1,-190438,0.749,1,143.6,79.61,97.61,13370614.85,SAO,_2008
C/1340 F1,-189374,1.1362,1,176.48,32.44,187.63,13400513.62,SAO,_2008
C/1345 O1,-187447,0.89,1,23,210,150,13450823,SAO,_2008
C/1351 W1,-185168,1.01,1,7,165,264,13511119,SAO,_2008
C/1362 E1,-181417,0.3,1,155,348,291,13620225,SAO,_2008
C/1368 E1,-179156,0.48,1,131,90,217,13680505,SAO,_2008
C/1376 M1,-176146,0.55,1,76,81,300.7,13760731.7,SAO,_2008
C/1385 U1,-172775,0.79,1,103,182,289,13851024,SAO,_2008
C/1402 D1,-166783,0.38,1,55,91,126,14020321,SAO,_2008
C/1433 R1,-155228,0.49277,1,103.979,189.392,104.255,14331108.27,SAO,_2008
C/1439 F1,-153220,0.12,1,81,140,192,14390509,SAO,_2008
C/1449 Y1,-149352,0.32742,1,155.679,356.691,268.809,14491209.87,SAO,_2008
C/1457 A1,-146756,0.70336,1,13.251,194.597,257.529,14570118.48,SAO,_2008
C/1457 L1,-146554,0.76991,1,7.335,183.281,187.551,14570808.11,SAO,_2008
C/1458 Y1,-146098,0.49,1,69,258,117,14581107,SAO,_2008
C/1462 M1,-144732,0.25,1,130,137,316,14620804,SAO,_2008
C/1468 S1,-142476,0.85,1,138,91,106.7,14681007.3,SAO,_2008
C/1471 Y1,-141235,0.48589,1,170.866,245.728,292.873,14720301.44,SAO,_2008
C/1490 Y1,-134362,0.7376,1,51.65,129.84,295.89,14901224.97,SAO,_2008
C/1499 Q1,-131182,0.95,1,16,42,329,14990909,SAO,_2008
C/1500 H1,-130948,1.11,1,99,352,305,15000430,SAO,_2008
C/1506 O1,-128636,0.84,1,115,200,155.7,15060828.5,SAO,_2008
C/1532 R1,-119088,0.51922,1,32.592,24.529,93.807,15321018.83,SAO,_2008
C/1533 M1,-118849,0.2548,1,149.592,21.398,125.424,15330615.42,SAO,_2008
C/1538 A1,-117190,0.1477,1,42.46,287.7,356.2,15371230.32,SAO,_2008
C/1539 H1,-116691,0.961,1,18.6,174.5,55.1,15390512.6,SAO,_2008
C/1556 D1,-110501,0.49082,1,32.37,100.866,181.436,15560422.69,SAO,_2008
C/1557 T1,-109984,0.5,1,42,94,212,15570922,SAO,_2008
C/1558 P1,-109627,0.2805,1,110.94,119.6,341.21,15580914.04,SAO,_2008
C/1577 V1,-102644,0.1775,1,104.883,255.673,31.237,15771027.45,SAO,_2008
C/1580 T1,-101549,0.60237,1,64.612,89.367,24.948,15801128.99,SAO,_2008
C/1582 J1,-100991,0.16872,1,118.539,331.895,233.034,15820506.91,SAO,_2008
C/1585 T1,-99718,1.09485,1,6.135,331.778,43.144,15851008.53,SAO,_2008
C/1590 E1,-98166,0.56773,1,150.451,307.671,171.342,15900208.53,SAO,_2008
C/1593 O1,-96910,0.08911,1,87.914,12.072,169.921,15930719.07,SAO,_2008
C/1596 N1,-95807,0.56716,1,128.08,59.414,335.962,15960725.71,SAO,_2008
C/1618 Q1,-87749,0.51298,1,21.494,24.802,298.844,16180817.63,SAO,_2008
